thr,slope,beta,full,last,combined
0.4,3,1.0,0.5720797460409601,0.25503150633470784,0.4769652741290844
0.4,3,1.05,0.5790615791903252,0.2534738186804083,0.4813852510373501
0.4,3,1.1,0.5757218036038497,0.2523991762145546,0.4787250153870612
0.4,5,0.85,0.5248003211606059,0.4266881185651733,0.49536666038197613
0.4,5,0.9,0.5386796702930621,0.38639643881218527,0.492994700848799
0.4,5,0.95,0.5526043537944123,0.35547557653571105,0.49346572061680194
0.4,5,1.0,0.5651448936657798,0.3316929242244175,0.49510930283337107
0.4,5,1.05,0.5705645569902336,0.30013348623617964,0.4894352357640174
0.4,5,1.1,0.5665505365829933,0.24943994437846587,0.471417358921635
0.4,10,0.85,0.5201276881306583,1.0,0.6640893816914608
0.4,10,0.9,0.5348742412674267,1.0,0.6744119688871986
0.4,10,0.95,0.5489558357955545,0.9742485675454202,0.6765436553205142
0.4,10,1.0,0.5587170936003849,0.8835018420598779,0.6561525181382328
0.4,10,1.05,0.5609332674893871,0.7398842164080681,0.6146185521649914
0.4,10,1.1,0.5563076226768078,0.6185939967251719,0.574993534891317
0.4,20,0.85,0.513254636388483,1.0,0.6592782454719381
0.4,20,0.9,0.5276886345249335,1.0,0.6693820441674534
0.4,20,0.95,0.5412348627917272,1.0,0.678864403954209
0.4,20,1.0,0.5495362520640391,0.9996501140380606,0.6845704106562456
0.4,20,1.05,0.5501947847111848,0.8405909414355834,0.6373136317285043
0.4,20,1.1,0.5461526141487482,0.7068374532239696,0.5943580658713146
0.4,40,0.85,0.507436891395952,1.0,0.6552058239771664
0.4,40,0.9,0.5219324625616195,1.0,0.6653527237931336
0.4,40,0.95,0.5345943279280927,1.0,0.6742160295496649
0.4,40,1.0,0.5404320345791583,1.0,0.6783024242054108
0.4,40,1.05,0.5409832054254459,0.8408964152537148,0.6309571683739266
0.4,40,1.1,0.5375499109119134,0.707106781186548,0.5884169719943038
0.5,3,0.85,0.5289002981917207,0.255862576269563,0.4469889816150734
0.5,3,0.9,0.5445691462241411,0.2538285875895492,0.4573469786337635
0.5,3,0.95,0.55983133709133,0.25250110356096245,0.4676322670322197
0.5,3,1.0,0.5743895010763256,0.25163428890951123,0.47756293742628125
0.5,3,1.05,0.5839071234423117,0.2510680756655419,0.4840554091092807
0.5,3,1.1,0.5827871030253603,0.25069811936266345,0.4831604079265512
0.5,5,0.85,0.5247478692873582,0.3287770252074706,0.4659566160633919
0.5,5,0.9,0.5390512821148359,0.3088974505733166,0.4700051326523801
0.5,5,0.95,0.5530918202956142,0.2941063068743084,0.47539616626922243
0.5,5,1.0,0.5661763833601995,0.28307651292074326,0.48124642222836256
0.5,5,1.05,0.5747734611564113,0.27483557437083106,0.4847920951207372
0.5,5,1.1,0.5743900905162707,0.23442479474232397,0.4724005017840866
0.5,10,0.85,0.5214235382450098,0.9624628026677141,0.653735317571821
0.5,10,0.9,0.5367386774247278,0.9142344164939396,0.6499873991454913
0.5,10,0.95,0.5499979507224594,0.8379013188909221,0.6363689611729981
0.5,10,1.0,0.5604012794302363,0.7343701920185497,0.6125919532067303
