thr,slope,beta,full,last,combined
0.4,3,0.95,0.5899338887265035,0.006325564694889913,0.41485139151701944
0.4,3,1.0,0.5996477063474877,0.004331507100433242,0.42105284657337133
0.4,3,1.05,0.6017008642308177,0.002967448142808271,0.4220808394044148
0.4,3,1.1,0.5976614997354438,0.0020337061882068114,0.4189731616712727
0.4,5,0.85,0.5543349443074594,0.16573554228887943,0.4377551237018854
0.4,5,0.9,0.5708063854534924,0.12731675337626813,0.4377594958303251
0.4,5,0.95,0.5828713347584891,0.09796691151167654,0.4374000077844453
0.4,5,1.0,0.5913042678002641,0.07549728061825232,0.4365621716456605
0.4,5,1.05,0.593495207985725,0.05826153509066676,0.43292510611720747
0.4,5,1.1,0.5907589586393605,0.04501714304436625,0.42703641396086217
0.4,10,0.85,0.5553453981982996,0.7500000000002984,0.6137417787388992
0.4,10,0.9,0.5682990914633986,0.7500000000000484,0.6228093640243935
0.4,10,0.95,0.5775365288567254,0.722787331383415,0.6211117696147322
0.4,10,1.0,0.5850083661213925,0.6297164324993019,0.5984207860347652
0.4,10,1.05,0.5865196877778716,0.525035140407571,0.5680743235667813
0.4,10,1.1,0.5847876248279908,0.43776472915033576,0.5406807561246942
0.4,20,0.85,0.5511047076202265,0.7500000000002771,0.6107732953342416
0.4,20,0.9,0.5630848274317826,0.7500000000000447,0.6191593792022612
0.4,20,0.95,0.5714866035528248,0.7500000000000072,0.6250406224869794
0.4,20,1.0,0.5784966413149989,0.7496270523590136,0.6298357646282033
0.4,20,1.05,0.5802121649530787,0.630343025964991,0.5952514232566524
0.4,20,1.1,0.5776517583941181,0.5300400101747414,0.563368233928305
0.4,40,0.85,0.5480241122351461,0.750000000000277,0.6086168785646853
0.4,40,0.9,0.5600834774681154,0.7500000000000447,0.6170584342276941
0.4,40,0.95,0.568354498902115,0.7500000000000072,0.6228481492314826
0.4,40,1.0,0.5746883728266403,0.7499999971007554,0.6272818601088748
0.4,40,1.05,0.574740529312699,0.6306723088804227,0.5915200631830161
0.4,40,1.1,0.5714990904099322,0.5303300836348268,0.5591483883774006
0.5,3,0.85,0.557966308619025,0.005014961046461024,0.39208090434725573
0.5,3,0.9,0.5767092441911079,0.0032444081115990354,0.4046697933672552
0.5,3,0.95,0.5933379202179079,0.0020997245409960035,0.4159664615148343
0.5,3,1.0,0.6043000153933615,0.001359270636393079,0.423417791966271
0.5,3,1.05,0.6068903924771255,0.0008801066725113142,0.42508730673574124
0.5,3,1.1,0.6018571004754585,0.0005699380846883762,0.4214709517582274
0.5,5,0.85,0.5549695858358257,0.07040639611929421,0.40960062892086624
0.5,5,0.9,0.5723276370247131,0.05221397901875172,0.41629353962292465
0.5,5,0.95,0.5857828194169578,0.03878531229093009,0.4216835672791494
0.5,5,1.0,0.5954373070167566,0.028851336245012456,0.42546151578523334
0.5,5,1.05,0.5970169603245878,0.021488546363326654,0.4243584361362095
0.5,5,1.1,0.592534913745817,0.016022306373809865,0.41958113153421484
0.5,10,0.85,0.5569063223248735,0.7091459513721963,0.6025782110390703
0.5,10,0.9,0.5715393314166823,0.6613984149660652,0.5984970564814972
0.5,10,0.95,0.5816014311698675,0.5786787371691761,0.5807246229696601
0.5,10,1.0,0.5889661261725224,0.4763515620732169,0.5551817569427308
0.5,10,1.05,0.5895684333286154,0.39217293331996406,0.53034978332602
0.5,10,1.1,0.5852978455174958,0.32291411088019656,0.506582725126306
0.5,20,0.85,0.554894308182122,0.7500000000002774,0.6134260157275686
0.5,20,0.9,0.5683451272748314,0.7500000000000449,0.6228415890923954
0.5,20,0.95,0.5779917885261608,0.7500000000000072,0.6295942519683146
0.5,20,1.0,0.5852102057060168,0.7472501444664814,0.6338221873341561
0.5,20,1.05,0.5855073091092518,0.6282446430905259,0.5983285093036339
0.5,20,1.1,0.58352041271724,0.5281917155350906,0.5669218035625951
0.5,40,0.85,0.5549808299816026,0.750000000000277,0.6134865809872049
0.5,40,0.9,0.5671424133384795,0.7500000000000447,0.621999689336949
0.5,40,0.95,0.5761161747003284,0.7500000000000072,0.6282813222902319
0.5,40,1.0,0.5832952869720823,0.7499998417065787,0.6333066533924312
0.5,40,1.05,0.5836796549196874,0.6306721716764971,0.5977774099467303
0.5,40,1.1,0.5821422213486133,0.5303299627665251,0.5665985437739868
0.6,3,0.85,0.5613722838077255,0.0015351549568976017,0.3934211451524771
0.6,3,0.9,0.5795219166143989,0.0009274723871630804,0.40594358334622815
0.6,3,0.95,0.5968823155841716,0.000560411420146892,0.41798574433496416
0.6,3,1.0,0.6089229485688192,0.00033865039259622264,0.4263476591159523
0.6,3,1.05,0.6117638183339236,0.0002046549500400591,0.4282960693187585
0.6,3,1.1,0.6062029763238646,0.00012368314306451876,0.4243791883696245
0.6,5,0.85,0.5563752052592706,0.022073074534714784,0.39608456604190384
0.6,5,0.9,0.5743085966823365,0.01547983529432229,0.4066599682659322
0.6,5,0.95,0.5899207694386756,0.010867837095887357,0.4162048897358391
0.6,5,1.0,0.6004420661590372,0.007636766156613324,0.42260047615831
